overall,title,reviewText,asin,parent_asin,reviewerID,timestamp,helpful_vote,verified_purchase,review_length
5.0,Solved a TV issue!,"Hulu stopped working instantly on my TV. I had to keep resetting the wifi connection on it. Which grew old fast. Anyway, I placed this by the tv, connected it to my wifi network and ran a cable from it to the tTV. Now that the connection isn’t wireless, Hulu starts instantly.",B0912WT5WS,B0BBZ5D7XW,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1662596437594,0,False,276
5.0,Build security systems!,"A great piece of kit. Opens up all sorts of possibilities for your projects. It has very good documentation which it does need!<br />Lots of fun, I made a lock opener first and am now working on a USB login device for my windows PC!",B083DLJFVZ,B083DLJFVZ,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1603215710261,0,False,232
5.0,"Excellent tools, if you obey the rules","Many people know this, some don't. This is for those that do not!<br />Cut the tails off, flush against the zipper. Or later you will get poked in the eye, scratched hands, and a bad temper because of it.<br />If you know you will be updating the cables soon or often, use velcro! If this is a cable (or other) set to be untouched for a long time, zip ties are your friends!<br />Having an assortment of lengths is beneficial. These zips are well made and do not slip.",B085775FRL,B085775FRL,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1602694720982,0,False,468
4.0,fairly good sound quality,"Not bad cable. The sound quality is pretty decent for the price. If you are bi-wiring your speakers, you will want something better than this. But if you are not an Audiophile, this will be more than good enough.",B07MJPCMJQ,B07MJPCMJQ,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1602263644009,0,False,212
5.0,"The switches are great, and all those sockets!","I use this to help me to program and power my Arduinos and Raspberry Pis. It is also useful for managing groups of tablets or phones.<br />It is small (for the number of sockets that it has). It is well powered - you can use it to charge many devices, it has a  good powerful power supply, so everything will work.<br />Well made, strong metal case with quality components, this was a great addition to my bench!",B07KHRLSTT,B0B2TJTHKK,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1600969547283,0,False,412
5.0,build custom cables quickly and easily,"I like this set. Well organized, easy to build the cables that you need.<br />They go together easily, and for when the ends are reluctant to go into the sockets, there is an excellent pair of tweezers to push them in with.",B087N4GY8Z,B087N4GY8Z,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1592499445856,0,False,223
5.0,Not enough HDMI ports on your TV or amp? This fixes that!,"Where you had one HDMI port, you now have three. And a remote! This is truly awesome. My needs have grown since I got my TV and amp/ With game consoles, TV sticks, etc you soon run out of sockets. This resolves that., I was able to add an extra stage to my Harmony remote, so everything works easily, but even without the Harmony, you just use the remote that came with it, and you can surf through all your inputs!<br /><br />Audio and video quality are very important to me. This did not degrade either!<br />It is a small unit, I mounted mine on the side of my amp with some double-sided foam tape.  It is very discrete.",B079LFMCMH,B079LFMCMH,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1560792828123,0,False,623
5.0,Great machine,"This has been an excellent computer so far. It's not a gaming machine in our house, but we use it heavily for graphic design, video editing, and using with crafting machines like the Brother ScanNCut and Silhouette Cameo. It runs super fast and smoothly, even with huge graphics files. It boots fast and stays cool under pressure. We're really happy with it.",B07ML4GTCW,B07ML4GTCW,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1550961984209,5,False,358
5.0,Great microphone quality,"Great for xbox one gaming with great microphone quality, audio quality is amazing! I like that the microphone can come out instead of being out all the time. I asked my friend how my mic audio sounded because my last headset’s mic audio was horrible, he said this headset’s mic audio was like talking directly to me in real life. The headset has great LEDs that can be powered by a power bank by usb cable, next to the 3.5mm audio cable.",B07FXMNTQ5,B07JFJ8HPX,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1540840988134,0,False,437
5.0,Fantastic HK  Alexa. With new unbelievably good sound quality,"This device just sounds amazing.<br />Earlier versions of 3rd party Alexa devices would not play nicely with other Alexa devices. This is no longer the case. If this is your first or twenty-first Alexa, it will work perfectly.<br />You can leave it on its base, and it will work, and keep working. Lift it off, and you have around 5 hours of Alexa control and music - so long as you are within Wi-Fi range.<br /><br />This Alexa has very good hearing for her trigger word (When you say &#34;Alexa&#34; she starts listening, otherwise she ignores you).<br /><br />but the sound quality. It is amazing. This small device, which has to be at least 1/3 battery sounds like a high-end speaker. As a slight audiophile, I do not say that lightly. I am not used to a lack of stereo and that does take a little adjusting to. But the depth of the bass and the clarity of the treble, as a nice warm sound, this unit does impress.<br /><br />But it is not all about the quality. Volume is a factor. At its highest volume, it is painful to listen to, but there is no distortion on most digital recordings. Little on analog, especially if you turn the music down to slightly less painful!<br /><br />A very good device, well worth the money!",B07BBGPBJZ,B07BBGPBJZ,AEIIRIHLIYKQGI7ZOCIJTRDF5NPQ,1530817575845,3,False,1227
5.0,Great price and greater Bluetooth connectivity!,"My husband love it. He said he love the long battery life but the best feature is the ease of the Bluetooth connectivity to his iPhone 8, he said it connects instantly!",B01G8JO5F2,B01G8JO5F2,AENEPQS4MBCCIOHCH7CCPUVS2Z7Q,1545773482278,0,True,168
5.0,Practico,"Muy util , buena calidad de los materiales, facil de utilizar.",B00LS5NFQ2,B098VHF5X1,AFUVPMPS4B3HHLGANHFJOZ2EVGLQ,1604287415289,0,True,62
2.0,Beware of potential dial switch problems,"I have to agree with most reviews that overall this is a good camera.  But it is good only when it is working.  5060 (and I can speculate 7070 too) might experience what has become known as ""FAULTY DIAL SWITCH"" problem.  If you search the web for those terms associated with ""olympus"" -  you will most likely find a lot of disturbing complaints.<br /><br />Mine broke couple of months after the warranty expired, right before we were about to take a family vacation.  When I turned on the camera - it did not respond to any buttons.  Then, it started activating menues all by itself as if the camera was trying to catch up with the previously pushed buttons.  In effect camera became inoperational.<br /><br />Sent it to Olympus.  Got a letter back asking for [...] in repair costs. Called Olympus customer service.  Was told that they charge flat fee regardless of the problem.  Told them that this is ridiculous, its a wide-spread problem and Olympus should stand behind their product.  Car-manufacturers normally issue recalls or extend warranty for such problems. 5060 is not worth [...] I paid for it [...] a year and a half later.  Rep. went to speak with a manager and came back saying that ""Ah! If it is only the switch problem - then will charge you [...]"".  Apparently they did not even look at the camera before sending me the [...] bill.<br /><br />Needless to say the whole process took about a month.  Spent vacation with my 5 year old Canon Digital Elph.<br /><br />If you insist on buying Olympus - just be aware of the problem and that it is random and frequent and that Olympus does not handle it well.  One thing I am sure about - my next camera is not going to be made by Olympus.",B0000DK39Z,B0000DK39Z,AFSOBRXAXFJHAVGZBMGQPHZPHIWQ,1127577772000,7,False,1700
5.0,Nothing but positive experiences!,"5 stars.<br />I listen to slam metal.<br />-DURABLE enough to survive 2 falls from head with no noted injuries. First one was crushed in unscheduled vehicle maintenance. Promptly purchased another that shows very little sign of wear after 2 years. I have done little maintenance outside of making sure no dust settles on them.<br />-they never run out of BATTERY? I've gone over a week of regular commutes and home/personal use, never hearing the chimes for the battery depleting. I charge it only on longer trips or when prowling the american northwest.<br />-Due to these headphones, the song ""Scavenger Consuming Death"" by Cannibal Corpse has become my only living memory of my eldest child.<br />-will most likely purchase another when the current one is destroyed in some disaster.",B00Y1BATHI,B00Y1BATHI,AHUWC33SPXMRZ5M2IBGU3YTRMWQA,1545748110767,0,True,786
4.0,I love my new laptop,"I love my new laptop. The features are exactly as described in the description. I had however one issue and I had sent feedback for this and received no reply to date. There was one mix up glitch on the motherboard with the @ and &#34;. The computer was fully charged upon receipt and lighted up as it was switched on and all's well. It is fast, clean crisp big screen, the volume is powerful and the keys are light on touch.",B011AET820,B011AET820,AGUZ7BODRKXNCJ2TGUV4BGHCD6TA,1442706571000,1,True,425
5.0,I love that the cover doesn't fall down when you turn ...,Fits perfectly!! I love that the cover doesn't fall down when you turn it upside down.,B011U2ABK0,B011U2ABK0,AF3SM7DFDRXXMCZRPSNYCLKWYUSQ,1446332442000,0,True,86
3.0,You get what you pay for,I made sure to buy a keyboard cover that was fit the right model and it there's still gaping with the keys. It's super easy to remove and clean because it doesn't stick to the keys properly.,B005QT6F0E,B005QT6F0E,AESXBSEZELAMEV66JH5PXN6MRUGQ,1581333362032,0,True,190
1.0,One out of two dead in less than 2 months...,"Had for less than two months. About 350 photos taken. Dead. Hard drive doesn’t recognize it, and camera (Nikon D7200) says disk no good.",B017HYMOGE,B07T2WHQ6L,AGISMA5GEEDSP2CVJRC66BOFJP7A,1505880216441,0,True,136
5.0,Just as described!!!,This phone is Amazing the screen quality is superb. The touchscreen works great and is very sensitive. The battery life so far is great still running on the charge it came with at 7:58 pm I got the phone delivered at 10:31 am. This phone is a great size gets great service and is exactly what I wanted. So very happy with this product!!!,B07JB3VMXK,B07JB3VMXK,AGOWIMQU2MMY6E2LSIFVXESAQIFQ,1553385623543,1,True,337
5.0,Works perfectly,Bench PS for my son's mobile ham radio.  No noise or fluctuation in power.,B000NPT4TK,B000NPT4TK,AEFV7HGJJO3DFBMDMB2SI4LCIXLQ,1625221412480,0,True,74
5.0,Exactly what I needed,Bought new monitors with HDMI connectors but my pc only has DVI ports,B00YOSA85Q,B08R7HBWCF,AE7W7ETANPY4GRA2WOPHJC3HCEAQ,1642971327983,0,True,69
1.0,Not a long life!!,Well I got these 1/5/19 it’s now 3/04/19 and guess what THEY WoNT CHARGE!??  So they were good for the piece while they lasted but they are toast now. I guess it’s the old “get what you pay for.”😡,B01G8JO5F2,B01G8JO5F2,AF26HHEZ4FH6Q2HOYL2MAS5DOR6Q,1551768839797,0,True,196
5.0,Great sound and portable.,Great sound and easy to link. Wish it lasted longer cause it sound so good. Can connect to power via usb so you have power options.,B078J2Z2Q9,B08Y7J1Y1W,AHHDHTWLBPFTUVKAGQIFOMHXO6PA,1551848539676,0,True,131
1.0,Dissappointed in how little this amp lasted,Installed on my jetski worked fine in my garage. As soon as I got to the water right channel started cutting out . 2nd time out the on switch was malfunctioning and both Channels started cutting in and out . The remote turn on also stayed stuck in the on position even when I disconnect the wire from it ....update dont buy this POS i had to return a second amp because it also started malfunctioning after 2nd time out on the water ..DO NOT WASTE YOUR MONEY AND TIME with this item,B07537PW98,B07537PW98,AHJEHALG2U5AXBWNGC3ERUUN2G3Q,1529182523704,1,True,482
5.0,Great bargain buy,"They look great, they sound great and very affordable pricing.",B01G8JO5F2,B01G8JO5F2,AGVNXZCYHZFTFCF6S4PK57FX33JQ,1551636594304,0,True,62
